id,cores,threads,name,processor_number,launch_date,lithography,bus_speed,base_frequency,turbo_frequency,configurable_tdp_up_frequency,cache_size,tdp,configurable_tdp_up,price,product_line,socket,memory_type,url,vertical_segment,max_memory_size,status,max_temp,sku,package_size
84,6,6,Intel Core i5-8500T,i5-8500T,2018-05-01,14,8,2100,3500,,9216,35,,,"",FCLGA1151,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/129941/intel-core-i58500t-processor-9m-cache-up-to-3-50-ghz.html,Desktop,134217728,Launched,100,129941,37.5mm x 37.5mm
85,6,6,Intel Core i5-8400T,i5-8400T,2018-05-01,14,8,1700,3300,,9216,35,,,"",FCLGA1151,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/129940/intel-core-i58400t-processor-9m-cache-up-to-3-30-ghz.html,Desktop,134217728,Discontinued,100,129940,37.5mm x 37.5mm
86,6,6,Intel Core i5-8500,i5-8500,2018-05-01,14,8,3000,4100,,9216,65,,,"",FCLGA1151,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/129939/intel-core-i58500-processor-9m-cache-up-to-4-10-ghz.html,Desktop,134217728,Launched,100,129939,37.5mm x 37.5mm
87,6,6,Intel Core i5-8600T,i5-8600T,2018-05-01,14,8,2300,3700,,9216,35,,,"",FCLGA1151,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/129938/intel-core-i58600t-processor-9m-cache-up-to-3-70-ghz.html,Desktop,134217728,Discontinued,100,129938,37.5mm x 37.5mm
88,6,6,Intel Core i5-8600,i5-8600,2018-05-01,14,8,3100,4300,,9216,65,,,"",FCLGA1151,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/129937/intel-core-i58600-processor-9m-cache-up-to-4-30-ghz.html,Desktop,134217728,Discontinued,100,129937,37.5mm x 37.5mm
89,6,6,Intel Core i5-8400,i5-8400,2017-11-01,14,8,2800,4000,,9216,65,,,"",FCLGA1151,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/126687/intel-core-i58400-processor-9m-cache-up-to-4-00-ghz.html,Desktop,134217728,Discontinued,100,126687,37.5mm x 37.5mm
90,6,6,Intel Core i5-8600K,i5-8600K,2017-11-01,14,8,3600,4300,,9216,95,,,"",FCLGA1151,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/126685/intel-core-i58600k-processor-9m-cache-up-to-4-30-ghz.html,Desktop,134217728,Discontinued,100,126685,37.5mm x 37.5mm
91,4,8,Intel Core i5-8350U,i5-8350U,2017-08-01,14,4,1700,3600,1900,6144,15,25,,"",FC-BGA1356,"DDR4-2400, LPDDR3-2133",https://ark.intel.com/content/www/us/en/ark/products/124969/intel-core-i58350u-processor-6m-cache-up-to-3-60-ghz.html,Mobile,33554432,Launched,100,124969,42mm X 24mm
92,4,4,Intel Core i5-7442EQ,i5-7442EQ,2017-02-01,14,,2100,2900,,6144,25,,,"",FCBGA1440,DDR4-2400,https://ark.intel.com/content/www/us/en/ark/products/97532/intel-core-i57442eq-processor-6m-cache-up-to-2-90-ghz.html,Embedded,67108864,Launched,100,97532,42mm x 28mm
93,2,4,Intel Core i5-7287U,i5-7287U,2017-02-01,14,4,3300,3700,,4096,28,,,"",,"DDR4-2133, LPDDR3-1866, DDR3L-1600",https://ark.intel.com/content/www/us/en/ark/products/97531/intel-core-i57287u-processor-4m-cache-up-to-3-70-ghz.html,Mobile,33554432,Discontinued,100,97531,42x24x1.3
94,2,4,Intel Core i5-7267U,i5-7267U,2017-02-01,14,4,3100,3500,,4096,28,,,"",,"DDR4-2133, LPDDR3-1866, DDR3L-1600",https://ark.intel.com/content/www/us/en/ark/products/97528/intel-core-i57267u-processor-4m-cache-up-to-3-50-ghz.html,Mobile,33554432,Discontinued,100,97528,42x24x1.3
95,4,4,Intel Core i5-7440EQ,i5-7440EQ,2017-02-01,14,8,2900,3600,,6144,45,,,"",FCBGA1440,DDR4-2400,https://ark.intel.com/content/www/us/en/ark/products/97523/intel-core-i57440eq-processor-6m-cache-up-to-3-60-ghz.html,Embedded,67108864,Launched,100,97523,42mm x 28mm
96,2,4,Intel Core i5-7300U,i5-7300U,2017-02-01,14,4,2600,3500,2700,3072,15,25,,"",FCBGA1356,"DDR4-2133, LPDDR3-1866, DDR3L-1600",https://ark.intel.com/content/www/us/en/ark/products/97472/intel-core-i57300u-processor-3m-cache-up-to-3-50-ghz.html,Mobile,33554432,Launched,100,97472,42mm X 24mm
97,2,4,Intel Core i5-7Y57,i5-7Y57,2017-02-01,14,4,1200,3300,1600,4096,4.5,7,,"",FCBGA1515,"LPDDR3-1866, DDR3L-1600",https://ark.intel.com/content/www/us/en/ark/products/97461/intel-core-i57y57-processor-4m-cache-up-to-3-30-ghz.html,Mobile,16777216,Launched,100,97461,20.5mm X 16.5mm
98,4,4,Intel Core i5-7440HQ,i5-7440HQ,2017-02-01,14,8,2800,3800,,6144,45,,,"",,"DDR4-2400, LPDDR3-2133, DDR3L-1600",https://ark.intel.com/content/www/us/en/ark/products/97459/intel-core-i57440hq-processor-6m-cache-up-to-3-80-ghz.html,Mobile,67108864,Launched,100,97459,42mm x 28mm
99,4,4,Intel Core i5-7300HQ,i5-7300HQ,2017-02-01,14,8,2500,3500,,6144,45,,,"",FCBGA1440,"DDR4-2400, LPDDR3-2133, DDR3L-1600",https://ark.intel.com/content/www/us/en/ark/products/97456/intel-core-i57300hq-processor-6m-cache-up-to-3-50-ghz.html,Mobile,67108864,Launched,100,97456,42mm x 28mm
100,4,4,Intel Core i5-7400T,i5-7400T,2017-02-01,14,8,2400,3000,,6144,35,,,"",FCLGA1151,"DDR4-2133/2400, DDR3L-1333/1600 @ 1.35V",https://ark.intel.com/content/www/us/en/ark/products/97184/intel-core-i57400t-processor-6m-cache-up-to-3-00-ghz.html,Desktop,67108864,Discontinued,80,97184,37.5mm x 37.5mm
101,4,4,Intel Core i5-7600T,i5-7600T,2017-02-01,14,8,2800,3700,,6144,35,,,"",FCLGA1151,"DDR4-2133/2400, DDR3L-1333/1600 @ 1.35V",https://ark.intel.com/content/www/us/en/ark/products/97183/intel-core-i57600t-processor-6m-cache-up-to-3-70-ghz.html,Desktop,67108864,Discontinued,80,97183,37.5mm x 37.5mm
102,4,4,Intel Core i5-7600,i5-7600,2017-02-01,14,8,3500,4100,,6144,65,,,"",FCLGA1151,"DDR4-2133/2400, DDR3L-1333/1600 @ 1.35V",https://ark.intel.com/content/www/us/en/ark/products/97150/intel-core-i57600-processor-6m-cache-up-to-4-10-ghz.html,Desktop,67108864,Discontinued,100,97150,37.5mm x 37.5mm
103,4,4,Intel Core i5-7400,i5-7400,2017-02-01,14,8,3000,3500,,6144,65,,,"",FCLGA1151,"DDR4-2133/2400, DDR3L-1333/1600 @ 1.35V",https://ark.intel.com/content/www/us/en/ark/products/97147/intel-core-i57400-processor-6m-cache-up-to-3-50-ghz.html,Desktop,67108864,Discontinued,100,97147,37.5mm x 37.5mm
104,4,4,Intel Core i5-7600K,i5-7600K,2017-02-01,14,8,3800,4200,,6144,91,,,"",FCLGA1151,"DDR4-2133/2400, DDR3L-1333/1600 @ 1.35V",https://ark.intel.com/content/www/us/en/ark/products/97144/intel-core-i57600k-processor-6m-cache-up-to-4-20-ghz.html,Desktop,67108864,Discontinued,100,97144,37.5mm x 37.5mm
105,4,4,Intel Core i5-7500,i5-7500,2017-02-01,14,8,3400,3800,,6144,65,,,"",FCLGA1151,"DDR4-2133/2400, DDR3L-1333/1600 @ 1.35V",https://ark.intel.com/content/www/us/en/ark/products/97123/intel-core-i57500-processor-6m-cache-up-to-3-80-ghz.html,Desktop,67108864,Launched,100,97123,37.5mm x 37.5mm
106,4,4,Intel Core i5-7500T,i5-7500T,2017-02-01,14,8,2700,3300,,6144,35,,,"",FCLGA1151,"DDR4-2133/2400, DDR3L-1333/1600 @ 1.35V",https://ark.intel.com/content/www/us/en/ark/products/97121/intel-core-i57500t-processor-6m-cache-up-to-3-30-ghz.html,Desktop,67108864,Launched,80,97121,37.5mm x 37.5mm
107,2,4,Intel Core i5-7Y54,i5-7Y54,2016-08-01,14,4,1200,3200,1600,4096,4.5,7,,"",FCBGA1515,"LPDDR3-1866, DDR3L-1600",https://ark.intel.com/content/www/us/en/ark/products/95452/intel-core-i57y54-processor-4m-cache-up-to-3-20-ghz.html,Mobile,16777216,Launched,100,95452,20.5mm X 16.5mm
108,4,4,Intel Core i5-6585R,i5-6585R,2016-05-01,14,8,2800,3600,,6144,65,,,"",,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",https://ark.intel.com/content/www/us/en/ark/products/93337/intel-core-i56585r-processor-6m-cache-up-to-3-60-ghz.html,Desktop,67108864,Discontinued,71,93337,42mm x 28mm
109,4,4,Intel Core i5-6350HQ,i5-6350HQ,2016-02-01,14,8,2300,3200,,6144,45,,,"",FCBGA1440,"DDR4-2133, LPDDR3-1866, DDR3L-1600",https://ark.intel.com/content/www/us/en/ark/products/93335/intel-core-i56350hq-processor-6m-cache-up-to-3-20-ghz.html,Mobile,67108864,Discontinued,100,93335,42mm x 28mm
110,4,4,Intel Core i5-6402P,i5-6402P,2015-11-01,14,8,2800,3400,,6144,65,,,"",FCLGA1151,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",https://ark.intel.com/content/www/us/en/ark/products/93277/intel-core-i56402p-processor-6m-cache-up-to-3-40-ghz.html,Desktop,67108864,Discontinued,71,93277,37.5mm x 37.5mm
111,2,4,Intel Core i5-6260U,i5-6260U,2015-08-01,14,4,1800,2900,,4096,15,,,"",FCBGA1356,"DDR4-2133, LPDDR3-1866, DDR3L-1600",https://ark.intel.com/content/www/us/en/ark/products/91160/intel-core-i56260u-processor-4m-cache-up-to-2-90-ghz.html,Mobile,33554432,Discontinued,100,91160,42x24x1.3
112,2,4,Intel Core i5-6360U,i5-6360U,2015-08-01,14,4,2000,3100,,4096,15,,,"",FCBGA1356,"DDR4-2133, LPDDR3-1866, DDR3L-1600",https://ark.intel.com/content/www/us/en/ark/products/91156/intel-core-i56360u-processor-4m-cache-up-to-3-10-ghz.html,Mobile,33554432,Discontinued,100,91156,42x24x1.3
113,4,4,Intel Core i5-6442EQ,i5-6442EQ,2015-11-01,14,8,1900,2700,,6144,25,,,"",FCBGA1440,"DDR4-2133, LPDDR3-1866, DDR3L-1600",https://ark.intel.com/content/www/us/en/ark/products/90617/intel-core-i56442eq-processor-6m-cache-up-to-2-70-ghz.html,Embedded,67108864,Launched,100,90617,42mm x 28mm
114,4,4,Intel Core i5-6440EQ,i5-6440EQ,2015-11-01,14,8,2700,3400,,6144,45,,,"",FCBGA1440,"DDR4-2133, LPDDR3-1866, DDR3L-1600",https://ark.intel.com/content/www/us/en/ark/products/90425/intel-core-i56440eq-processor-6m-cache-up-to-3-40-ghz.html,Embedded,67108864,Launched,100,90425,42mm x 28mm
115,4,4,Intel Core i5-6440HQ,i5-6440HQ,2015-08-01,14,8,2600,3500,,6144,45,,,"",FCBGA1440,"DDR4-2133, LPDDR3-1866, DDR3L-1600",https://ark.intel.com/content/www/us/en/ark/products/88962/intel-core-i56440hq-processor-6m-cache-up-to-3-50-ghz.html,Mobile,67108864,Discontinued,100,88962,42mm x 28mm
116,4,4,Intel Core i5-6300HQ,i5-6300HQ,2015-08-01,14,8,2300,3200,,6144,45,,,"",FCBGA1440,"DDR4-2133, LPDDR3-1866, DDR3L-1600",https://ark.intel.com/content/www/us/en/ark/products/88959/intel-core-i56300hq-processor-6m-cache-up-to-3-20-ghz.html,Mobile,67108864,Discontinued,100,88959,42mm x 28mm
117,2,4,Intel Core i5-6200U,i5-6200U,2015-08-01,14,4,2300,2800,2400,3072,15,25,,"",FCBGA1356,"DDR4-2133, LPDDR3-1866, DDR3L-1600",https://ark.intel.com/content/www/us/en/ark/products/88193/intel-core-i56200u-processor-3m-cache-up-to-2-80-ghz.html,Mobile,33554432,Discontinued,100,88193,42mm X 24mm
118,4,4,Intel Core i5-6600K,i5-6600K,2015-08-01,14,8,3500,3900,,6144,91,,,"",FCLGA1151,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",https://ark.intel.com/content/www/us/en/ark/products/88191/intel-core-i56600k-processor-6m-cache-up-to-3-90-ghz.html,Desktop,67108864,Discontinued,64,88191,37.5mm x 37.5mm
119,2,4,Intel Core i5-6300U,i5-6300U,2015-08-01,14,4,2400,3000,2500,3072,15,25,,"",FCBGA1356,"DDR4-2133, LPDDR3-1866, DDR3L-1600",https://ark.intel.com/content/www/us/en/ark/products/88190/intel-core-i56300u-processor-3m-cache-up-to-3-00-ghz.html,Mobile,33554432,Launched,100,88190,42mm X 24mm
120,4,4,Intel Core i5-6600T,i5-6600T,2015-08-01,14,8,2700,3500,,6144,35,,,"",FCLGA1151,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",https://ark.intel.com/content/www/us/en/ark/products/88189/intel-core-i56600t-processor-6m-cache-up-to-3-50-ghz.html,Desktop,67108864,Discontinued,66,88189,37.5mm x 37.5mm
121,4,4,Intel Core i5-6600,i5-6600,2015-08-01,14,8,3300,3900,,6144,65,,,"",FCLGA1151,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",https://ark.intel.com/content/www/us/en/ark/products/88188/intel-core-i56600-processor-6m-cache-up-to-3-90-ghz.html,Desktop,67108864,Discontinued,71,88188,37.5mm x 37.5mm
122,4,4,Intel Core i5-6400T,i5-6400T,2015-08-01,14,8,2200,2800,,6144,35,,,"",FCLGA1151,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",https://ark.intel.com/content/www/us/en/ark/products/88187/intel-core-i56400t-processor-6m-cache-up-to-2-80-ghz.html,Desktop,67108864,Discontinued,66,88187,37.5mm x 37.5mm
123,4,4,Intel Core i5-6500TE,i5-6500TE,2015-11-01,14,8,2300,3300,,6144,35,,,"",FCLGA1151,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",https://ark.intel.com/content/www/us/en/ark/products/88186/intel-core-i56500te-processor-6m-cache-up-to-3-30-ghz.html,Embedded,67108864,Launched,,88186,37.5mm x 37.5mm
124,4,4,Intel Core i5-6400,i5-6400,2015-08-01,14,8,2700,3300,,6144,65,,,"",FCLGA1151,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",https://ark.intel.com/content/www/us/en/ark/products/88185/intel-core-i56400-processor-6m-cache-up-to-3-30-ghz.html,Desktop,67108864,Discontinued,71,88185,37.5mm x 37.5mm
125,4,4,Intel Core i5-6500,i5-6500,2015-08-01,14,8,3200,3600,,6144,65,,,"",FCLGA1151,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",https://ark.intel.com/content/www/us/en/ark/products/88184/intel-core-i56500-processor-6m-cache-up-to-3-60-ghz.html,Desktop,67108864,Launched,71,88184,37.5mm x 37.5mm
126,4,4,Intel Core i5-5675C,i5-5675C,2015-05-01,14,5,3100,3600,,4096,65,,,"",FCLGA1150,DDR3L-1333/1600 @ 1.5V,https://ark.intel.com/content/www/us/en/ark/products/88095/intel-core-i55675c-processor-4m-cache-up-to-3-60-ghz.html,Desktop,33554432,Discontinued,,88095,37.5mm x 37.5mm
127,4,4,Intel Core i5-5675R,i5-5675R,2015-05-01,14,5,3100,3600,,4096,65,,,"",FCBGA1364,DDR3L-1333/1600/1866 @ 1.5V,https://ark.intel.com/content/www/us/en/ark/products/87715/intel-core-i55675r-processor-4m-cache-up-to-3-60-ghz.html,Desktop,33554432,Discontinued,,87715,37.5mm x 37.5mm
128,4,4,Intel Core i5-5575R,i5-5575R,2015-05-01,14,5,2800,3300,,4096,65,,,"",FCBGA1364,DDR3L-1333/1600/1866 @ 1.5V,https://ark.intel.com/content/www/us/en/ark/products/87714/intel-core-i55575r-processor-4m-cache-up-to-3-30-ghz.html,Desktop,33554432,Discontinued,,87714,37.5mm x 37.5mm
129,2,4,Intel Core i5-5350H,i5-5350H,2015-05-01,14,5,3100,3500,,4096,47,,,"",FCBGA1364,DDR3L 1600/1866 LPDDR3 1600/1866,https://ark.intel.com/content/www/us/en/ark/products/87713/intel-core-i55350h-processor-4m-cache-up-to-3-50-ghz.html,Mobile,33554432,Discontinued,105,87713,37.5mm x 32mm x 1.8mm
130,2,4,Intel Core i5-5300U,i5-5300U,2015-02-01,14,5,2300,2900,,3072,15,,,"",FCBGA1168,"DDR3L 1333/1600, LPDDR3 1333/1600",https://ark.intel.com/content/www/us/en/ark/products/85213/intel-core-i55300u-processor-3m-cache-up-to-2-90-ghz.html,Mobile,16777216,Discontinued,105,85213,40mm x 24mm x 1.3mm
131,2,4,Intel Core i5-5200U,i5-5200U,2015-02-01,14,5,2200,2700,,3072,15,,,"",FCBGA1168,"DDR3L 1333/1600, LPDDR3 1333/1600",https://ark.intel.com/content/www/us/en/ark/products/85212/intel-core-i55200u-processor-3m-cache-up-to-2-70-ghz.html,Mobile,16777216,Discontinued,105,85212,40mm x 24mm x 1.3mm
132,2,4,Intel Core i5-5350U,i5-5350U,2015-02-01,14,5,1800,2900,,3072,15,,,"",FCBGA1168,"DDR3L 1333/1600, LPDDR3 1600/1866",https://ark.intel.com/content/www/us/en/ark/products/84990/intel-core-i55350u-processor-3m-cache-up-to-2-90-ghz.html,Mobile,16777216,Launched,105,84990,40mm x24mm x 1.3mm
133,2,4,Intel Core i5-5287U,i5-5287U,2015-02-01,14,5,2900,3300,,3072,28,,,"",FCBGA1168,"DDR3L 1333/1600, LPDDR3 1600/1866",https://ark.intel.com/content/www/us/en/ark/products/84988/intel-core-i55287u-processor-3m-cache-up-to-3-30-ghz.html,Mobile,16777216,Discontinued,105,84988,40mm x24mm x 1.3mm
134,2,4,Intel Core i5-5257U,i5-5257U,2015-02-01,14,5,2700,3100,,3072,28,,,"",FCBGA1168,"DDR3L 1333/1600, LPDDR3 1600/1866",https://ark.intel.com/content/www/us/en/ark/products/84985/intel-core-i55257u-processor-3m-cache-up-to-3-10-ghz.html,Mobile,16777216,Launched,105,84985,40mm x24mm x 1.3mm
135,2,4,Intel Core i5-4200Y,i5-4200Y,2013-08-01,22,5,1400,1900,,3072,11.5,,,"",FCBGA1168,"DDR3L 1333/1600, LPDDR3 1333/1600",https://ark.intel.com/content/www/us/en/ark/products/75802/intel-core-i54200y-processor-3m-cache-up-to-1-90-ghz.html,Mobile,16777216,Discontinued,100,75802,40mm x 24mm x 1.5mm
136,2,4,Intel Core i5-4402EC,i5-4402EC,2014-02-01,22,5,2500,,,4096,27,,,"",FCBGA1364,DDR3L 1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75554/intel-core-i54402ec-processor-4m-cache-up-to-2-50-ghz.html,Embedded,33554432,Launched,100,75554,37.5mm x 32mm x 1.6mm
137,2,4,Intel Core i5-4570TE,i5-4570TE,2013-05-01,22,5,2700,3300,,4096,35,,,"",FCLGA1150,DDR3 1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75468/intel-core-i54570te-processor-4m-cache-up-to-3-30-ghz.html,Embedded,33554432,Launched,66.35,75468,37.5mm x 37.5mm (LGA 1150)
138,2,4,Intel Core i5-4200U,i5-4200U,2013-08-01,22,5,1600,2600,,3072,15,,,"",FCBGA1168,"DDR3L 1333/1600, LPDDR3 1333/1600",https://ark.intel.com/content/www/us/en/ark/products/75459/intel-core-i54200u-processor-3m-cache-up-to-2-60-ghz.html,Mobile,16777216,Discontinued,100,75459,40mm x 24mm x 1.5mm
139,4,4,Intel Core i5-4670T,i5-4670T,2013-05-01,22,5,2300,3300,,6144,45,,,"",FCLGA1150,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",https://ark.intel.com/content/www/us/en/ark/products/75050/intel-core-i54670t-processor-6m-cache-up-to-3-30-ghz.html,Desktop,33554432,Discontinued,71.45,75050,37.5mm x 37.5mm
140,4,4,Intel Core i5-4670S,i5-4670S,2013-05-01,22,5,3100,3800,,6144,65,,,"",FCLGA1150,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",https://ark.intel.com/content/www/us/en/ark/products/75049/intel-core-i54670s-processor-6m-cache-up-to-3-80-ghz.html,Desktop,33554432,Discontinued,71.35,75049,37.5mm x 37.5mm
141,4,4,Intel Core i5-4670K,i5-4670K,2013-05-01,22,5,3400,3800,,6144,84,,,"",FCLGA1150,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",https://ark.intel.com/content/www/us/en/ark/products/75048/intel-core-i54670k-processor-6m-cache-up-to-3-80-ghz.html,Desktop,33554432,Discontinued,72.72,75048,37.5mm x 37.5mm
142,4,4,Intel Core i5-4670,i5-4670,2013-05-01,22,5,3400,3800,,6144,84,,,"",FCLGA1150,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",https://ark.intel.com/content/www/us/en/ark/products/75047/intel-core-i54670-processor-6m-cache-up-to-3-80-ghz.html,Desktop,33554432,Discontinued,72.72,75047,37.5mm x 37.5mm
143,2,4,Intel Core i5-4570T,i5-4570T,2013-05-01,22,5,2900,3600,,4096,35,,,"",FCLGA1150,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",https://ark.intel.com/content/www/us/en/ark/products/75045/intel-core-i54570t-processor-4m-cache-up-to-3-60-ghz.html,Desktop,33554432,Discontinued,66.35,75045,37.5mm x 37.5mm
144,4,4,Intel Core i5-4570S,i5-4570S,2013-05-01,22,5,2900,3600,,6144,65,,,"",FCLGA1150,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",https://ark.intel.com/content/www/us/en/ark/products/75044/intel-core-i54570s-processor-6m-cache-up-to-3-60-ghz.html,Desktop,33554432,Launched,71.35,75044,37.5mm x 37.5mm
145,4,4,Intel Core i5-4570,i5-4570,2013-05-01,22,5,3200,3600,,6144,84,,,"",FCLGA1150,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",https://ark.intel.com/content/www/us/en/ark/products/75043/intel-core-i54570-processor-6m-cache-up-to-3-60-ghz.html,Desktop,33554432,Discontinued,72.72,75043,37.5mm x 37.5mm
146,4,4,Intel Core i5-4440S,i5-4440S,2013-08-01,22,5,2800,3300,,6144,65,,,"",FCLGA1150,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",https://ark.intel.com/content/www/us/en/ark/products/75040/intel-core-i54440s-processor-6m-cache-up-to-3-30-ghz.html,Desktop,33554432,Discontinued,71.35,75040,37.5mm x 37.5mm
147,4,4,Intel Core i5-4440,i5-4440,2013-08-01,22,5,3100,3300,,6144,84,,,"",FCLGA1150,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",https://ark.intel.com/content/www/us/en/ark/products/75038/intel-core-i54440-processor-6m-cache-up-to-3-30-ghz.html,Desktop,33554432,Discontinued,72.72,75038,37.5mm x 37.5mm
148,4,4,Intel Core i5-4430S,i5-4430S,2013-05-01,22,5,2700,3200,,6144,65,,,"",FCLGA1150,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",https://ark.intel.com/content/www/us/en/ark/products/75037/intel-core-i54430s-processor-6m-cache-up-to-3-20-ghz.html,Desktop,33554432,Discontinued,71.35,75037,37.5mm x 37.5mm
149,4,4,Intel Core i5-4430,i5-4430,2013-05-01,22,5,3000,3200,,6144,84,,,"",FCLGA1150,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",https://ark.intel.com/content/www/us/en/ark/products/75036/intel-core-i54430-processor-6m-cache-up-to-3-20-ghz.html,Desktop,33554432,Discontinued,72.72,75036,37.5mm x 37.5mm
150,2,4,Intel Core i5-4360U,i5-4360U,2014-02-01,22,5,1500,3000,,3072,15,,,"",,"DDR3L 1333/1600, LPDDR3 1333/1600",https://ark.intel.com/content/www/us/en/ark/products/75034/intel-core-i54360u-processor-3m-cache-up-to-3-00-ghz.html,Mobile,16777216,Discontinued,100,75034,40mm x 24mm x 1.5mm
151,2,4,Intel Core i5-4350U,i5-4350U,2013-08-01,22,5,1400,2900,,3072,15,,,"",FCBGA1168,"DDR3L 1333/1600, LPDDR3 1333/1600",https://ark.intel.com/content/www/us/en/ark/products/75033/intel-core-i54350u-processor-3m-cache-up-to-2-90-ghz.html,Mobile,16777216,Discontinued,100,75033,40mm x 24mm x 1.5mm
152,2,4,Intel Core i5-4260U,i5-4260U,2014-05-01,22,5,1400,2700,,3072,15,,,"",FCBGA1168,"DDR3L 1333/1600, LPDDR3 1333/1600",https://ark.intel.com/content/www/us/en/ark/products/75030/intel-core-i54260u-processor-3m-cache-up-to-2-70-ghz.html,Mobile,16777216,Discontinued,100,75030,40mm x 24mm x 1.5mm
153,2,4,Intel Core i5-4250U,i5-4250U,2013-08-01,22,5,1300,2600,,3072,15,,,"",FCBGA1168,"DDR3L 1333/1600, LPDDR3 1333/1600",https://ark.intel.com/content/www/us/en/ark/products/75028/intel-core-i54250u-processor-3m-cache-up-to-2-60-ghz.html,Mobile,16777216,Discontinued,100,75028,40mm x 24mm x 1.5mm
154,4,8,Intel Core i3-11100HE,i3-11100HE,2021-08-01,10,,,4400,2400,8192,,45,,"",,DDR4-3200,https://ark.intel.com/content/www/us/en/ark/products/217371/intel-core-i311100he-processor-8m-cache-up-to-4-40-ghz.html,Embedded,134217728,Launched,100,217371,50 x 26.5
155,4,8,Intel Core i3-1120G4,i3-1120G4,2021-02-01,10,2,,3500,1500,8192,,15,,"",FCBGA1598,LPDDR4x-4267,https://ark.intel.com/content/www/us/en/ark/products/209736/intel-core-i31120g4-processor-8m-cache-up-to-3-50-ghz-with-ipu.html,Mobile,33554432,Launched,100,209736,26.5x18.5
156,4,8,Intel Core i3-1125G4,i3-1125G4,2021-02-01,10,4,,3700,2000,8192,,28,,"",FCBGA1449,"DDR4-3200, LPDDR4x-3733",https://ark.intel.com/content/www/us/en/ark/products/209735/intel-core-i31125g4-processor-8m-cache-up-to-3-70-ghz-with-ipu.html,Mobile,67108864,Launched,100,209735,45.5x25
157,2,4,Intel Core i3-1115G4,i3-1115G4,2020-08-01,10,4,,4100,3000,6144,,28,,"",FCBGA1449,"DDR4-3200, LPDDR4x-3733",https://ark.intel.com/content/www/us/en/ark/products/208920/intel-core-i31115g4-processor-6m-cache-up-to-4-10-ghz-with-ipu.html,Mobile,67108864,Launched,100,208920,45.5x25
158,4,8,Intel Core i3-1125G4,i3-1125G4,2021-02-01,10,4,,3700,2000,8192,,28,,"",FCBGA1449,"DDR4-3200, LPDDR4x-3733",https://ark.intel.com/content/www/us/en/ark/products/208656/intel-core-i31125g4-processor-8m-cache-up-to-3-70-ghz.html,Mobile,67108864,Launched,100,208656,45.5x25
